experiment,variant,seed,target_lf,batch,operations,load_factor,size,avg_lookup_ns,avg_insert_ns,avg_delete_ns,tombstones,avg_probe,max_probe,avg_chain,max_chain,failed_inserts
exp2,RH,42,0.8,27,270000,0.8002042770385742,839075,2365.699358051643,5903.301023257275,2283.8666336610913,59033,2.677363763668325,26,0.0,0,0
exp2,RH,42,0.8,28,280000,0.8002223968505859,839094,2359.7743711434305,5482.300262277325,2308.0675552288694,60742,2.697835999304011,26,0.0,0,0
exp2,RH,42,0.8,29,290000,0.8002405166625977,839113,2369.674592046067,5614.500609226525,2320.732998972138,62366,2.71839787966579,26,0.0,0,0
exp2,RH,42,0.8,30,300000,0.8002681732177734,839142,2412.700210697949,5886.70012075454,2393.9337115734816,63969,2.740444406310255,26,0.0,0,0
exp2,RH,42,0.8,31,310000,0.800288200378418,839163,2481.90073762089,6040.333188138902,2437.5669502963624,65584,2.762842260681179,26,0.0,0,0
exp2,RH,42,0.8,32,320000,0.8003168106079102,839193,2383.0260906834155,5691.5320456027985,2389.99988262852,67132,2.783675507302849,26,0.0,0,0
exp2,RH,42,0.8,33,330000,0.8003349304199219,839212,2858.474792446941,6939.500221051276,2897.3667649552226,68684,2.8038123859048727,26,0.0,0,0
exp2,RH,42,0.8,34,340000,0.8003673553466797,839246,2424.62515598163,5558.298900723457,2362.333587370813,70230,2.8239717555996693,26,0.0,0,0
exp2,RH,42,0.8,35,350000,0.8003988265991211,839279,2541.9751764275134,5803.199640164773,2452.233457006514,71722,2.844627352763503,26,0.0,0,0
exp2,RH,42,0.8,36,360000,0.8004245758056641,839306,2441.101154545322,5699.5334646975,2405.1323998719454,73245,2.8652541504528743,26,0.0,0,0
exp2,RH,42,0.8,37,370000,0.8004636764526367,839347,2413.9250454027206,5712.532438337803,2368.067546437184,74678,2.886733377256367,26,0.0,0,0
exp2,RH,42,0.8,38,380000,0.8005027770996094,839388,2445.7749677821994,5595.166236162186,2443.933393806219,76057,2.906275762817672,26,0.0,0,0
exp2,RH,42,0.8,39,390000,0.8005399703979492,839427,2485.899574821815,5647.600706045826,2442.4667547767363,77539,2.9261639189590043,26,0.0,0,0
exp2,RH,42,0.8,40,400000,0.8005743026733398,839463,2489.0501226764172,5531.6656750316415,2454.3005662659803,78942,2.945244757660552,26,0.0,0,0
exp2,RH,42,0.8,41,410000,0.8006210327148438,839512,2503.299474483356,5854.066694155335,2525.333936015765,80286,2.965693164600387,26,0.0,0,0
exp2,RH,42,0.8,42,420000,0.8006725311279297,839566,2506.7499664146453,5613.532577020426,2443.7999042371907,81675,2.9856425820007004,26,0.0,0,0
exp2,RH,42,0.8,43,430000,0.8007278442382812,839624,2508.299716282636,5795.765590543549,2500.3673508763313,82968,3.0065434051432547,26,0.0,0,0
exp2,RH,42,0.8,44,440000,0.8007707595825195,839669,2616.5506278630346,5809.433525428176,2576.1323825766644,84221,3.0252623355155426,26,0.0,0,0
exp2,RH,42,0.8,45,450000,0.8008203506469727,839721,2539.774082833901,5391.668411903083,2504.9999433880052,85511,3.0428225565396128,26,0.0,0,0
exp2,RH,42,0.8,46,460000,0.8008613586425781,839764,2520.9745799656957,5584.567940483491,2509.1662149255476,86799,3.0618804807064843,27,0.0,0,0
exp2,RH,42,0.8,47,470000,0.8009033203125,839808,2500.55015203543,5299.399800909063,2437.633190614482,88026,3.0795205570797135,27,0.0,0,0
exp2,RH,42,0.8,48,480000,0.8009471893310547,839854,2492.0258147176355,5468.299961648881,2477.330892967681,89233,3.0980229897101164,27,0.0,0,0
exp2,RH,42,0.8,49,490000,0.8009958267211914,839905,2560.099499532953,5482.633016072214,2561.4346765602627,90463,3.11634291973497,27,0.0,0,0
exp2,RH,42,0.8,50,500000,0.8010568618774414,839969,2615.8250693697482,5507.399366858105,2554.9334629128375,91671,3.1341370931546284,27,0.0,0,0
exp2,RH,42,0.8,51,510000,0.8011188507080078,840034,2642.1257643960416,5890.199565328658,2617.6326985781393,92855,3.153706873769395,27,0.0,0,0
exp2,RH,42,0.8,52,520000,0.8011722564697266,840090,2668.5736374929547,5840.300504739086,2603.167435154319,94050,3.1724505707721793,27,0.0,0,0
exp2,RH,42,0.8,53,530000,0.8012332916259766,840154,2595.099387690425,5802.033081029853,2575.9680817524595,95194,3.1919505233564323,27,0.0,0,0
exp2,RH,42,0.8,54,540000,0.801295280456543,840219,2794.5246547460556,6324.13449541976,2808.566282813748,96307,3.2110152234119913,27,0.0,0,0
exp2,RH,42,0.8,55,550000,0.8013553619384766,840282,2818.7485586386174,6082.199863158166,2774.534708199402,97475,3.22914807171878,27,0.0,0,0
exp2,RH,42,0.8,56,560000,0.8014163970947266,840346,2654.899493791163,5658.467843507728,2643.3671979854503,98583,3.246972080547774,27,0.0,0,0
exp2,RH,42,0.8,57,570000,0.801487922668457,840421,2668.5995107982308,5493.2664691781,2636.8333492428064,99651,3.263663092664272,27,0.0,0,0
exp2,RH,42,0.8,58,580000,0.8015623092651367,840499,2825.574192684144,6041.367848714192,2705.0337521359324,100758,3.2823774924181945,27,0.0,0,0
exp2,RH,42,0.8,59,590000,0.8016357421875,840576,2628.9003726560622,5489.832682845493,2640.3000035012765,101811,3.2991900791837976,27,0.0,0,0
exp2,RH,42,0.8,60,600000,0.8017101287841797,840654,2616.400015540421,5716.700417300066,2627.966576255858,102854,3.317887026053525,27,0.0,0,0
exp2,RH,42,0.8,61,610000,0.8017616271972656,840708,3975.674189860001,8901.599251354733,3903.23488196979,103876,3.3343919648677067,27,0.0,0,0
exp2,RH,42,0.8,62,620000,0.8018207550048828,840770,2665.3991953935474,5811.767419800162,2656.6657858590283,104872,3.352739750466834,27,0.0,0,0
exp2,RH,42,0.8,63,630000,0.8018922805786133,840845,2688.27480613254,5535.43275843064,2614.2338756471872,105887,3.3690620744608104,27,0.0,0,0
exp2,RH,42,0.8,64,640000,0.8019800186157227,840937,2822.6245776750147,5850.033330110212,2725.8993359282613,106833,3.386270315136568,28,0.0,0,0
exp2,RH,42,0.8,65,650000,0.8020601272583008,841021,2753.999928245321,5767.166692142686,2706.7668658370776,107798,3.403916192342403,28,0.0,0,0
exp2,RH,42,0.8,66,660000,0.8021430969238281,841108,2692.549955099821,5543.233555120726,2666.499582119286,108759,3.4208353742920052,28,0.0,0,0
exp2,RH,42,0.8,67,670000,0.8022146224975586,841183,2690.12464559637,5386.5654626861215,2653.367274130384,109716,3.436650526698709,28,0.0,0,0
exp2,RH,42,0.8,68,680000,0.8023099899291992,841283,2694.650029297918,5425.732272366683,2618.4338300178447,110625,3.453101988272674,28,0.0,0,0
exp2,RH,42,0.8,69,690000,0.8023834228515625,841360,2851.524855941534,5708.632796692352,2744.101531182726,111561,3.4697109441856044,28,0.0,0,0
exp2,RH,42,0.8,70,700000,0.8024673461914062,841448,3532.4505297467113,6912.300324377915,3420.09918919454,112468,3.4863069375647693,28,0.0,0,0
exp2,RH,42,0.8,71,710000,0.8025569915771484,841542,2830.6243766564876,5839.133053086698,2779.2333081985516,113343,3.5029041925417865,28,0.0,0,0
exp2,RH,42,0.8,72,720000,0.8026580810546875,841648,2702.8510230593383,5427.998723462224,2664.666428851585,114192,3.5193655780088586,28,0.0,0,0
exp2,RH,42,0.8,73,730000,0.8027610778808594,841756,2608.7005680892617,5659.532189990084,2610.667453457912,115068,3.537823312218743,28,0.0,0,0
exp2,RH,42,0.8,74,740000,0.8028507232666016,841850,2859.6246847882867,6088.499794714153,2805.100870318711,115971,3.555640553542793,28,0.0,0,0
exp2,RH,42,0.8,75,750000,0.802952766418457,841957,2797.0001683570445,5969.466408714652,2759.73331493636,116794,3.5735969889198618,28,0.0,0,0
exp2,RH,42,0.8,76,760000,0.803044319152832,842053,2848.2740453910083,5950.066299798587,2782.63488629212,117636,3.5913048228555686,28,0.0,0,0
exp2,RH,42,0.8,77,770000,0.8031587600708008,842173,2824.07458871603,5712.932751824458,2831.667079590261,118413,3.607008298769968,28,0.0,0,0
exp2,RH,42,0.8,78,780000,0.8032827377319336,842303,2746.224490692839,5477.633288440605,2738.4342004855475,119191,3.622707030605376,29,0.0,0,0
