experiment,variant,seed,target_lf,batch,operations,load_factor,size,avg_lookup_ns,avg_insert_ns,avg_delete_ns,tombstones,avg_probe,max_probe,avg_chain,max_chain,failed_inserts
exp2,CU,42,0.45,26,260000,0.4499998092651367,471859,1496.9749026931822,2767.8324452911816,1435.4995219036937,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,27,270000,0.4499998092651367,471859,1530.6005079764873,2710.3657679011426,1436.6002287715673,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,28,280000,0.4499998092651367,471859,1474.8250250704587,2687.1325680986047,1433.9338522404432,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,29,290000,0.4499998092651367,471859,1487.424597144127,2762.467289964358,1427.5000818694632,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,30,300000,0.4499998092651367,471859,1475.174882216379,2611.1328431094685,1422.1668243408203,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,31,310000,0.4499998092651367,471859,1539.5000809803605,2759.7336641823254,1480.9661079198122,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,32,320000,0.4499998092651367,471859,1529.2742755264044,2853.767053845028,1459.3669911846519,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,33,330000,0.4499998092651367,471859,1490.8251469023526,2719.9003767843046,1438.7667179107666,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,34,340000,0.4499998092651367,471859,1476.3249782845378,2741.1996852606535,1428.100901345412,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,35,350000,0.4499998092651367,471859,1473.5751319676638,2671.266905963421,1426.16619511197,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,36,360000,0.4499998092651367,471859,1459.600287489593,2753.466251306236,1436.4667780076466,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,37,370000,0.4499998092651367,471859,1465.5999548267573,2613.733250958224,1389.8335164412856,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,38,380000,0.4499998092651367,471859,1481.349638197571,2636.4008663222194,1429.7334710136056,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,39,390000,0.4499998092651367,471859,1460.0004360545427,2630.4663236563406,1398.8996700694163,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,40,400000,0.4499998092651367,471859,1460.8012861572206,2524.599083699286,1395.7994524389505,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,41,410000,0.4499998092651367,471859,1576.1751565150917,2886.033112493654,1519.1330652063093,0,0.0,0,0.0,0,0
