experiment,variant,seed,target_lf,batch,operations,load_factor,size,avg_lookup_ns,avg_insert_ns,avg_delete_ns,tombstones,avg_probe,max_probe,avg_chain,max_chain,failed_inserts
exp2,CH,42,0.8,60,600000,0.7999992370605469,838860,1439.9248757399619,1493.1670933340988,1602.9659503449996,0,0.0,0,1.4536412078152754,8,0
exp2,CH,42,0.8,61,610000,0.7999992370605469,838860,1417.899620719254,1484.9662159880004,1601.2672567740083,0,0.0,0,1.4535933487438788,8,0
exp2,CH,42,0.8,62,620000,0.7999992370605469,838860,1423.1500099413097,1494.6993129948776,1626.8002800643444,0,0.0,0,1.4536185373359858,8,0
exp2,CH,42,0.8,63,630000,0.7999992370605469,838860,1552.8245421592146,1593.099635404845,1785.200166826447,0,0.0,0,1.453417053038651,8,0
exp2,CH,42,0.8,64,640000,0.7999992370605469,838860,1575.774629600346,1612.9668802022934,1790.5995482578874,0,0.0,0,1.4535228253298262,8,0
exp2,CH,42,0.8,65,650000,0.7999992370605469,838860,1389.999670209363,1463.8656672711174,1572.166453115642,0,0.0,0,1.453381799029069,8,0
exp2,CH,42,0.8,66,660000,0.7999992370605469,838860,1376.5998010057956,1440.9662690013647,1581.9335822016,0,0.0,0,1.4533339570371988,8,0
exp2,CH,42,0.8,67,670000,0.7999992370605469,838860,1371.95031857118,1430.2664591620367,1543.6999189356961,0,0.0,0,1.4533843171158933,8,0
exp2,CH,42,0.8,68,680000,0.7999992370605469,838860,1354.37524295412,1438.999897800386,1522.9995672901473,0,0.0,0,1.4533112961403727,8,0
exp2,CH,42,0.8,69,690000,0.7999992370605469,838860,1369.0502382814884,1442.4003893509507,1543.2999546950061,0,0.0,0,1.4532533881700331,8,0
exp2,CH,42,0.8,70,700000,0.7999992370605469,838860,1377.2496895398945,1429.4003679727514,1509.8999332015715,0,0.0,0,1.4534145348383911,8,0
exp2,CH,42,0.8,71,710000,0.7999992370605469,838860,1394.9500571470708,1458.7994664907455,1611.399813555181,0,0.0,0,1.4533994258200775,8,0
exp2,CH,42,0.8,72,720000,0.7999992370605469,838860,1347.574288956821,1406.0335621858637,1538.5672838116684,0,0.0,0,1.4533742448209488,8,0
exp2,CH,42,0.8,73,730000,0.7999992370605469,838860,1452.0752010867,1510.1000511397917,1673.233190861841,0,0.0,0,1.4532408000914707,8,0
exp2,CH,42,0.8,74,740000,0.7999992370605469,838860,1438.2001827470958,1503.7333747992911,1658.4004818772275,0,0.0,0,1.4531149312989793,8,0
exp2,CH,42,0.8,75,750000,0.7999992370605469,838860,1450.7253654301167,1518.5661613941193,1627.7990847205122,0,0.0,0,1.4531023456189187,8,0
exp2,CH,42,0.8,76,760000,0.7999992370605469,838860,1370.1498683076352,1433.9666813611984,1563.0670823156834,0,0.0,0,1.4532206596193624,8,0
exp2,CH,42,0.8,77,770000,0.7999992370605469,838860,1421.5745613910258,1476.567277374367,1624.4666185230017,0,0.0,0,1.4531577242419886,8,0
exp2,CH,42,0.8,78,780000,0.7999992370605469,838860,1384.950359351933,1447.3004266619682,1562.766032293439,0,0.0,0,1.4532156245885621,8,0
exp2,CH,42,0.8,79,790000,0.7999992370605469,838860,1339.8257142398506,1407.9989632591605,1514.8997384433944,0,0.0,0,1.4531904499579043,8,0
exp2,CH,42,0.8,80,800000,0.7999992370605469,838860,1348.05022389628,1407.265430316329,1532.700650083522,0,0.0,0,1.453064589886784,8,0
exp2,CH,42,0.8,81,810000,0.7999992370605469,838860,1368.873898172751,1446.4674362291892,1520.7004810993872,0,0.0,0,1.4530369035968231,8,0
exp2,CH,42,0.8,82,820000,0.7999992370605469,838860,1482.8754356130958,1519.5672943567236,1683.0999326581757,0,0.0,0,1.452996634512957,8,0
exp2,CH,42,0.8,83,830000,0.7999992370605469,838860,1467.9255546070635,1544.8999668781955,1676.3001525153716,0,0.0,0,1.4531048627374898,8,0
exp2,CH,42,0.8,84,840000,0.7999992370605469,838860,1552.199712023139,1587.766765927275,1761.0005646323164,0,0.0,0,1.4529916010344117,8,0
exp2,CH,42,0.8,85,850000,0.7999992370605469,838860,1482.75017272681,1562.466340449949,1628.5664169117808,0,0.0,0,1.4530369035968231,8,0
exp2,CH,42,0.8,86,860000,0.7999992370605469,838860,1441.9245417229831,1479.432840521137,1615.0001902133226,0,0.0,0,1.4532030371642046,8,0
exp2,CH,42,0.8,87,870000,0.7999992370605469,838860,1425.9500312618911,1473.5331448415916,1621.9666770969827,0,0.0,0,1.4532911537142204,8,0
exp2,CH,42,0.8,88,880000,0.7999992370605469,838860,1686.399831669405,1749.9004025012255,1992.6662401606638,0,0.0,0,1.4534371989548753,7,0
exp2,CH,42,0.8,89,890000,0.7999992370605469,838860,1437.6747712958604,1473.6332232132554,1615.0674394642315,0,0.0,0,1.4532911537142204,7,0
exp2,CH,42,0.8,90,900000,0.7999992370605469,838860,1431.9754554890096,1474.8336592068274,1621.6992711027463,0,0.0,0,1.4532760472610096,8,0
